is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja radiata,,Result Product 7a476d42-7879-41f5-b0c0-8835d7a80064,,,"This Amblyraja radiata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier fe8fb082-d27c-4aec-b6a3-5aea72c0b301,,,,,LinkEntityWithProvisionOrderIPR,Classification,,fe8fb082-d27c-4aec-b6a3-5aea72c0b301,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fe8fb082-d27c-4aec-b6a3-5aea72c0b301,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,ambassis dussumieri Aquamaps Native 2050 Raster,,Result Product e57cf243-7d1a-48c4-a7a5-57f8e6e24da7,,,"This ambassis dussumieri Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier c4417d0c-7783-4838-bcf7-2d53c50de2b7,,,,,FullLinkEntity,Classification,,c4417d0c-7783-4838-bcf7-2d53c50de2b7,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c4417d0c-7783-4838-bcf7-2d53c50de2b7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amoya Moloanus Aquamaps Native Raster,,Result Product 9c0ac87b-e172-4c15-b852-e4ec7a5adc90,,,"This Amoya Moloanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 9c0ac87b-e172-4c15-b852-e4ec7a5adc90,,,,,LinkEntityWithProvisionOrderIPR,Classification,,9c0ac87b-e172-4c15-b852-e4ec7a5adc90,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9c0ac87b-e172-4c15-b852-e4ec7a5adc90,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amissidens hainesi,,Result Product 712ee5a6-c93e-4555-b95b-5ac1bb988a3c,,,"This Amissidens hainesi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name amissidens-hainesi,,,,,LinkEntityWithProvisionOrderIPR,Classification,,amissidens-hainesi,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amissidens-hainesi,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytoides gilli,,Result Product 63c6f9c1-f9fb-4e19-890b-2bc9872dc2ff,,,"This Ammodytoides gilli Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier b65472ec-49fc-44d2-9919-c312421a520d,,,,,LinkEntityWithProvisionOrderIPR,Classification,,b65472ec-49fc-44d2-9919-c312421a520d,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/b65472ec-49fc-44d2-9919-c312421a520d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthistius sebastoides,,Result Product dc7df7dc-ff9d-4d98-ae16-328feed28f70,,,"This Acanthistius sebastoides Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 7d19f9ac-f250-437e-8a9e-c496b7434062,,,,,FullLinkEntity,Classification,,7d19f9ac-f250-437e-8a9e-c496b7434062,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7d19f9ac-f250-437e-8a9e-c496b7434062,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anisotremus surinamensis Aquamaps Native 2050 Raster,,Result Product d7666a25-78d2-4f80-87db-1711b28e5aba,,,"This anisotremus surinamensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier d7666a25-78d2-4f80-87db-1711b28e5aba,,,,,LinkEntityWithProvisionOrderIPR,Classification,,d7666a25-78d2-4f80-87db-1711b28e5aba,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d7666a25-78d2-4f80-87db-1711b28e5aba,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Allocyttus Verrucosus Aquamaps Native Raster,,Result Product 921fefe6-067f-4e84-9945-33d34341e559,,,"This Allocyttus Verrucosus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 921fefe6-067f-4e84-9945-33d34341e559,,,,,FullLinkEntity,Classification,,921fefe6-067f-4e84-9945-33d34341e559,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/921fefe6-067f-4e84-9945-33d34341e559,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris diagonalis,,Result Product cb52d229-c064-471f-b819-f34794af4fef,,,"This Amblyeleotris diagonalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name amblyeleotris-diagonalis2,,,,,LinkEntityWithProvisionOrderIPR,Classification,,amblyeleotris-diagonalis2,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-diagonalis2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acropora brueggemanni,,Result Product a1fa9cb7-481c-407b-9c4f-fcc29e018b38,,,"This Acropora brueggemanni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier a1fa9cb7-481c-407b-9c4f-fcc29e018b38,,,,,FullLinkEntity,Classification,,a1fa9cb7-481c-407b-9c4f-fcc29e018b38,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a1fa9cb7-481c-407b-9c4f-fcc29e018b38,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthurus Coeruleus Aquamaps Native Raster,,Result Product cd6fe9ad-b34e-4ad5-a88a-13343048eaef,,,"This Acanthurus Coeruleus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthurus-coeruleus-aquamaps-native-raster,,,,,FullLinkEntity,Classification,,acanthurus-coeruleus-aquamaps-native-raster,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-coeruleus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoviella brevirostris,,Result Product 17a58f75-271a-4b9e-b1cd-9ec23a56d691,,,"This Anchoviella brevirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 3147e7bd-8906-407c-988a-f6ed96c969cf,,,,,FullLinkEntity,Classification,,3147e7bd-8906-407c-988a-f6ed96c969cf,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3147e7bd-8906-407c-988a-f6ed96c969cf,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthoplesiops psilogaster,,Result Product ec32635c-5d6a-425b-9fa2-ef8ece82e693,,,"This Acanthoplesiops psilogaster Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier ec32635c-5d6a-425b-9fa2-ef8ece82e693,,,,,FullLinkEntity,Classification,,ec32635c-5d6a-425b-9fa2-ef8ece82e693,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ec32635c-5d6a-425b-9fa2-ef8ece82e693,,
