is_source_of_has_startDate,has_identifier_is_source_of_has_startDate,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,is_source_of_type,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus nubilus,,Result Product e6f62583-e0ab-43a3-94c8-cd964ce69254,,,"This Acanthurus nubilus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 6f124a65-d59f-42a6-a7dd-7944ae525bd7,FullLinkEntity,,,,,Classification,,6f124a65-d59f-42a6-a7dd-7944ae525bd7,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6f124a65-d59f-42a6-a7dd-7944ae525bd7,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Alphestes multiguttatus,,Result Product 98886ca3-6ac6-437f-a034-11502b23d442,,,"This Alphestes multiguttatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 98886ca3-6ac6-437f-a034-11502b23d442,SimpleLinkEntity,,,,,Classification,,98886ca3-6ac6-437f-a034-11502b23d442,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/98886ca3-6ac6-437f-a034-11502b23d442,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Adagnesia charcoti,,Result Product 580c66bc-4cb3-483d-a781-0112b4851167,,,"This Adagnesia charcoti Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name adagnesia-charcoti1,SimpleLinkEntity,,,,,Classification,,adagnesia-charcoti1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/adagnesia-charcoti1,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anisotremus surinamensis,,Result Product a5b79e5b-c514-47ce-ad02-eebb8d819537,,,"This Anisotremus surinamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier a5b79e5b-c514-47ce-ad02-eebb8d819537,SimpleLinkEntity,,,,,Classification,,a5b79e5b-c514-47ce-ad02-eebb8d819537,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a5b79e5b-c514-47ce-ad02-eebb8d819537,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris steinitzi,,Result Product 512a36d0-a2a4-4730-b32c-35921a5b5c21,,,"This Amblyeleotris steinitzi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 512a36d0-a2a4-4730-b32c-35921a5b5c21,FullLinkEntity,,,,,Classification,,512a36d0-a2a4-4730-b32c-35921a5b5c21,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/512a36d0-a2a4-4730-b32c-35921a5b5c21,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alticus saliens,,Result Product 0e0f4cf4-4c68-4ec3-9469-cc0497a87b07,,,"This Alticus saliens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier c0d2c3e4-f6b0-4af7-8c35-73e9953b195e,FullLinkEntity,,,,,Classification,,c0d2c3e4-f6b0-4af7-8c35-73e9953b195e,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c0d2c3e4-f6b0-4af7-8c35-73e9953b195e,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus chirurgus,,Result Product 82db462b-1682-447f-a661-507db52a97aa,,,"This Acanthurus chirurgus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acanthurus-chirurgus2,FullLinkEntity,,,,,Classification,,acanthurus-chirurgus2,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-chirurgus2,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyraja georgiana,,Result Product e312a044-9880-46e8-9506-e5c72cb07f20,,,"This Amblyraja georgiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier e312a044-9880-46e8-9506-e5c72cb07f20,FullLinkEntity,,,,,Classification,,e312a044-9880-46e8-9506-e5c72cb07f20,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e312a044-9880-46e8-9506-e5c72cb07f20,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anguilla Bicolor bicolor Aquamaps Native Raster,,Result Product 232307da-82f8-48e9-bf86-1ad5dbcb1d15,,,"This Anguilla Bicolor bicolor Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anguilla-bicolor-bicolor-aquamaps-native-raster,FullLinkEntity,,,,,Classification,,anguilla-bicolor-bicolor-aquamaps-native-raster,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-bicolor-bicolor-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,aega antillensis Aquamaps Native 2050 Raster,,Result Product c4c019ca-a134-40a4-8628-a82b8fc6c808,,,"This aega antillensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aega-antillensis-aquamaps-native-2050-raster,SimpleLinkEntity,,,,,Classification,,aega-antillensis-aquamaps-native-2050-raster,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/aega-antillensis-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anadara antiquata,,Result Product e3ab10ab-e774-47d7-abeb-d32e20bce3b3,,,"This Anadara antiquata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anadara-antiquata1,SimpleLinkEntity,,,,,Classification,,anadara-antiquata1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anadara-antiquata1,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acuminodeutopus naglei,,Result Product 5788d54b-87fd-4e64-8bdb-7f7ddd389df3,,,"This Acuminodeutopus naglei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 5788d54b-87fd-4e64-8bdb-7f7ddd389df3,FullLinkEntity,,,,,Classification,,5788d54b-87fd-4e64-8bdb-7f7ddd389df3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5788d54b-87fd-4e64-8bdb-7f7ddd389df3,,
