is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aegina Citrea Aquamaps Native Raster,,Result Product 8492a9ba-b671-47e6-8015-d2f7bcde620b,,,"This Aegina Citrea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aegina-citrea-aquamaps-native-raster,,,,,FullLinkEntity,Classification,,aegina-citrea-aquamaps-native-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/aegina-citrea-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agonopsis vulsa,,Result Product 2e72429f-6e02-4dc8-b851-ba12e7175d06,,,"This Agonopsis vulsa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 1d45cb6e-9d7b-4d61-abb8-64822b038545,,,,,LinkEntityWithProvisionOrderIPR,Classification,,1d45cb6e-9d7b-4d61-abb8-64822b038545,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1d45cb6e-9d7b-4d61-abb8-64822b038545,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,acanthistius brasilianus Aquamaps Native 2050 Raster,,Result Product 16594ed2-61ef-4677-89d6-9dac8d778d52,,,"This acanthistius brasilianus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 16594ed2-61ef-4677-89d6-9dac8d778d52,,,,,FullLinkEntity,Classification,,16594ed2-61ef-4677-89d6-9dac8d778d52,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/16594ed2-61ef-4677-89d6-9dac8d778d52,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acetes chinensis Aquamaps Native 2050 Raster,,Result Product f95b3583-6a44-45cf-bbf0-a4c415c36cc8,,,"This acetes chinensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier f95b3583-6a44-45cf-bbf0-a4c415c36cc8,,,,,LinkEntityWithProvisionOrderIPR,Classification,,f95b3583-6a44-45cf-bbf0-a4c415c36cc8,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f95b3583-6a44-45cf-bbf0-a4c415c36cc8,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus bahianus,,Result Product f8a3581b-b33f-46a5-a702-9adb698af3ac,,,"This Acanthurus bahianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier f8a3581b-b33f-46a5-a702-9adb698af3ac,,,,,LinkEntityWithProvisionOrderIPR,Classification,,f8a3581b-b33f-46a5-a702-9adb698af3ac,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f8a3581b-b33f-46a5-a702-9adb698af3ac,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora striata,,Result Product 9cf0ebd6-ef34-4ce0-b1c4-055e6bb4b915,,,"This Acropora striata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 9cf0ebd6-ef34-4ce0-b1c4-055e6bb4b915,,,,,LinkEntityWithProvisionOrderIPR,Classification,,9cf0ebd6-ef34-4ce0-b1c4-055e6bb4b915,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9cf0ebd6-ef34-4ce0-b1c4-055e6bb4b915,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anas querquedula,,Result Product 896097ad-4661-48ef-95f2-ab8dced2aa1e,,,"This Anas querquedula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 896097ad-4661-48ef-95f2-ab8dced2aa1e,,,,,LinkEntityWithProvisionOrderIPR,Classification,,896097ad-4661-48ef-95f2-ab8dced2aa1e,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/896097ad-4661-48ef-95f2-ab8dced2aa1e,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ammothella Stauromata Aquamaps Native Raster,,Result Product 63538cf3-ed7d-41b0-9cd9-862e83ace477,,,"This Ammothella Stauromata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 63538cf3-ed7d-41b0-9cd9-862e83ace477,,,,,FullLinkEntity,Classification,,63538cf3-ed7d-41b0-9cd9-862e83ace477,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/63538cf3-ed7d-41b0-9cd9-862e83ace477,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,abyssascidia millari Aquamaps Native 2050 Raster,,Result Product e7f178a1-16b8-4be4-af99-1adfa529cc78,,,"This abyssascidia millari Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier e7f178a1-16b8-4be4-af99-1adfa529cc78,,,,,LinkEntityWithProvisionOrderIPR,Classification,,e7f178a1-16b8-4be4-af99-1adfa529cc78,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e7f178a1-16b8-4be4-af99-1adfa529cc78,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anadara diluvii,,Result Product b5a28885-d824-4f98-b3bd-e3a6d83a4c0f,,,"This Anadara diluvii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier d379abfe-a6f2-469b-a664-96ecb8169265,,,,,FullLinkEntity,Classification,,d379abfe-a6f2-469b-a664-96ecb8169265,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d379abfe-a6f2-469b-a664-96ecb8169265,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alvania cancellata,,Result Product 7a1b796a-d740-4db5-93bc-b7e468e37b7f,,,"This Alvania cancellata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 12fcabff-fb4f-4572-abdb-266716b72b5e,,,,,LinkEntityWithProvisionOrderIPR,Classification,,12fcabff-fb4f-4572-abdb-266716b72b5e,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/12fcabff-fb4f-4572-abdb-266716b72b5e,,
