has_identifier_has_id_value,unknown,unknown,has_name,unknown,unknown,has_identifier_has_id_value,unknown,unknown,unknown,unknown,is_destination_of_has_source_is_source_of_has_destination_has_name,has_name,unknown,unknown,unknown
22256047-790b-4eb0-aca9-90c2bde80891,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,23085591-9203-43a0-8e8c-45a1c1531fc9,Species Distribution Model,1,WWW:LINK-1.0-http--link,3806e0ed-f0bc-4d03-8f08-1459b55b3afa,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=d052e9ce-05d3-4cfb-bb8c-1b6211a0a388,,iMarine,application/x-netcdf,2017-09-23T10:46:33.350695,False
bd28ae5d-68f4-4b47-a0e7-408d8ea31d4c,5c854016-b850-4e52-b30d-de602397ab93,45c2a4b5-55ca-4cd6-8612-f38ccd70c16c,Raster,1,,21ba3cc7-4b3d-4f2b-a01a-a597a85cfbc5,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=e1bb30c7-17c9-436c-aaca-2a0a902fcbf6,,Raster,WMS,2017-09-22T22:05:43.740467,False
351a9033-3bc2-4797-aa90-c38dbf894801,625c5715-26d7-442f-af31-34d2b820b3bf,3f9b3c8e-0a52-4e4d-8751-b0881d89f899,iMarine,1,,2aa0cca4-0751-4e49-9789-f50b13a6395b,active,FSA_47-1-6,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=577a41f1-fafd-44e2-9b1a-b619bee241ee,,Raster,WMS,2017-09-23T12:56:54.535776,False
799a7868-6545-42a2-80a2-25a715836108,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,6483204f-c3a0-4611-8b14-eb9041908ee2,Species Distribution Model,1,,cd413c71-1803-4cf1-afea-ab71a6a8b646,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=41408bb1-73e2-4561-8fcd-8e3db39a4740,,WORMS   209390,WMS,2017-09-19T13:30:50.210139,False
61028778-766e-4946-894e-6eddff84fb12,c817ece1-012d-4d47-98de-a8e14332ea66,411918d8-2d00-4bf5-9d73-63523a48ee3b,Species Distribution Model,1,,ae49ed64-728a-4d1b-a94a-651f28d975a0,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=2b4b4b8b-25b8-46a3-82cb-cadcef132dd4,,WORMS   209390,WMS,2017-10-13T18:52:36.122248,False
ad1ef9d9-c153-42d7-bb2a-c08208e9c479,010b5173-cedc-4b93-b67c-f310348fbe15,e7a07b5f-ad11-41c3-923b-4512052dc627,iMarine,1,,7450dc08-c464-4db3-b99d-c57165f45593,active,WFS link to resource,active,http://www.fao.org/geonetwork/srv/eng/csw?service=CSW&request=GetRecordById&Version=2.0.2&elementSetName=full&outputSchema=http%3A//www.isotc211.org/2005/gmd&id=fao-fsa-map-47.1.6,,iMarine,,2017-09-22T06:37:50.884660,False
9fdfaf79-f0e5-43ad-901c-3f16b4bbb716,33446051-fa29-4fa5-8cb3-fc2132697c5e,1c09302b-ca20-4c05-bc82-da33c0145ec4,iMarine,1,,5da82955-6df6-4626-994a-11ceb7f0e349,active,WFS link to resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative/aquamaps_native_ammodytes_tobianus.nc,,iMarine,,2017-09-22T04:36:53.316066,False
85e21cd6-5404-48ae-a3ac-cdaa089af62a,4dde798f-a1ab-4530-9c7b-d4a3ab9b097f,2bbd6e4a-81a0-4361-9e8b-35c73f8ae943,Raster,1,,6b572181-4b02-42a3-9df4-1bc27c87c6ff,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=fe0525af-2266-43dd-8b19-38d8f62c1c0c,,Ecological niche modelling,,2017-09-23T09:47:29.753176,False
ba93df63-5bad-4c96-a90f-3121d5ec9db7,4c81e332-6b4e-4cae-a06f-7169908eff69,cd48403d-5aae-47d5-bc51-7529318ae545,Species Distribution Model,1,,17d3a95a-6e0e-4a24-895f-180cf642f72d,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=f8be71f9-845d-48bd-a964-ac1051ad18cf,,Pacific mutton hamlet,,2017-09-23T06:19:11.373136,False
9a4bb5e8-5038-46c1-baa4-f8bfedc1f04a,362993bc-03a4-4c08-94b2-588a7db5ddc0,a278cd21-947d-4fe6-9e7b-2979aef951ef,Species Distribution Model,1,,28e9378e-d331-405c-832e-45a62ebfae5e,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=4361afc8-b39b-4972-b636-13f81f78a2ee,,Ecological niche modelling,,2017-09-21T18:46:51.789548,False
afa25d5e-e687-4a01-ab0c-685fb43e7945,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,bd6c1fdd-95a3-4f26-b201-4a991f39dc2c,Species Distribution Model,1,,5fa7155d-2059-4cf9-b31c-ea2c6b5509f3,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=e52f8045-323e-446d-ba50-8f97fc48df41,,Ecological niche modelling,,2017-10-13T23:38:26.486715,False
62361bd7-6b2c-45bd-8aed-ab87cd9e9c7d,f93693f8-d957-4177-9830-8633105e2921,58385977-baa0-4925-89a7-3375f4be4bc4,iMarine,1,,2e492344-0611-4102-ba68-309ef23643db,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=6fd90ab2-8073-4094-b9e2-3e50dbdfe6b3,,Ecological niche modelling,,2017-09-23T15:12:46.641148,False
e46a2e32-4261-4002-ad1e-8df3d2b4a878,d079dea7-3f0d-4093-8326-a9afec80f7e3,f111a1ab-d403-40f6-956c-2fbcd8e868e9,iMarine,1,,63e23086-ab17-4840-9aa0-f0b926faf8d2,active,WFS link to resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative/aquamaps_native_anchoa_colonensis.nc,,Porkfish,,2017-09-22T03:32:19.442549,False
d59bdd17-1607-40cc-a6f4-a7c2f3f1bef1,9822eaa6-e150-4161-b892-18b5b3834bdd,e600b7f8-45e0-4554-a6dc-e8b32a34bee4,fishery statistical areas,1,,e932222e-a4d4-4582-a11e-a21efa883ee7,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=bb88685f-a749-42ae-b86b-65fe4b3618a3,,SpeciesDistribution,,2017-09-23T04:21:07.367488,False
46c6a58f-0da6-4f56-88c7-a0fa4cc205c5,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,f3ecf077-0f1e-4526-a60b-910654ce7b24,Deep body anchovy,1,,a167f2b8-8691-4cbd-8065-a087c5e8fe92,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=b2e11c94-c35f-4017-8d6a-8cf5e99e316a,,Ecological niche modelling,,2017-09-22T00:28:37.122978,False
223b77fa-31eb-4322-9a0b-89dd8c3fae1e,19b6618d-bc34-4b37-833e-263239b7cca0,15a4e3ca-9894-48b8-9de2-f623d1506de8,Ecological niche modelling,1,,ca8a59f8-c244-4dfd-bf7d-90181362b234,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=edd51c84-ab62-4af7-89e7-638b5ac8a37f,,DIVISION,,2017-09-22T19:16:33.033940,False
21cda401-37a3-4a57-84bc-944ef8fe003b,e0d4932c-d611-48bb-b7da-cfa356aec90b,03febb95-7211-4049-97b7-d817e92c8c4a,AquaMaps,1,,bded00ea-f315-42c6-8e4d-d2bcd5e3819b,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=edb9b42e-565f-4fc6-9dc3-a8dee8e5d23c,,AquaMaps Native,,2017-09-22T12:58:05.692752,False
38f0b590-65eb-4c00-a10d-f1b773a45bc1,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,148f1900-6c59-4c12-b56f-d8b764ff78c4,Bengal sergeant,1,,2c36873d-0330-4e7d-a118-87df24ff54c6,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=61723ccb-0171-4243-bb97-55471d2a2368,,Pighead prickleback,,2017-09-22T06:12:45.944098,False
a2a94abb-6737-476d-8f21-ea4c023e95e7,74f508d8-3e7d-4fc3-b165-5b65849285b1,c8d89797-b7e4-426c-b4de-a09ec2c32cfe,Bigeye cusk,1,,067aecb8-d371-4040-a294-c332ada2b307,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=41534592-7f95-4bdf-867c-8e7ed849c025,,SpeciesDistribution,,2017-09-22T15:39:09.909650,False
8f013d5a-b1cb-45ce-93e0-be7aaa0cde96,229d065b-8811-4d00-b941-bc73ab81c00a,6d46dabf-e050-4adb-936f-cddb46709533,Ecological niche modelling,1,,4289e6c8-d32a-4df6-8803-11505b003b0d,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=ed62f6c4-e4cc-4542-8f52-66d3be7c37c9,,Ecological niche modelling,,2017-09-23T14:26:05.372800,False
cf38579e-f137-43d6-aaf2-2d802bc18a70,23e3b562-d002-466e-8b5a-055da930dd79,2364a69d-53b2-4aad-b61b-0d25fd126873,Ecological niche modelling,1,,7ec9d687-d9aa-45e8-a047-9f0a023616e2,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=a95ecc59-73ba-417b-acbc-7a875285c37d,,Flagtail shrimpgoby,,2017-12-01T15:47:09.773830,False
8667ef6a-0a36-4624-89bb-d42785ae1e94,ac1438bc-9f49-4742-b63c-084254abf359,85307b20-ab9a-4c8f-b034-ab9fe119548e,Bluespotted mangrovegoby,1,,43f1dbbf-499e-4190-a868-a1cb71512264,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=dfcf6bb6-031e-4657-b925-8a3fd6c5d89f,,Ecological niche modelling,,2017-10-13T15:06:48.217530,False
c92800c4-6363-4865-801b-68dfb5aabdf5,22c9bed2-1289-4538-a2b5-eb043956bd49,b565f252-0e8d-432d-ac78-5d0e532e89fe,Area management restriction regulation zones and r,1,,fb2f407a-67b7-4020-a787-bbf7e6e2c607,active,Unnamed resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative2050/aquamaps_native2050_angaria_delphinus.nc,,NetCDF,,2017-09-21T16:02:30.396484,False
9dd2b83b-af60-4821-b76e-23a1665909f2,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,02a660b4-df74-4735-b9c7-cbcf930f1786,AquaMaps,1,,973fe76a-50fd-43c8-8fca-814f52af08f6,active,Unnamed resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative/aquamaps_native_abudefduf_sordidus.nc,,iMarine,,2017-12-01T14:29:03.543781,False
7014ec5e-cfd1-44e6-ac12-3875592f9836,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,6eb737c1-2305-4c8f-a0f8-3eb8c3813aaa,Ecological niche modelling,1,,5dd1c3ff-5f64-4d1e-a10c-a1e5cc450cfa,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=24b0a806-e8db-4e20-9470-e250ca172279,,Ecological niche modelling,,2017-12-15T16:27:40.550782,False
d8802834-7072-449d-a1b4-2ac2e4855bf6,0321c063-f8e9-4d5e-8307-627a9fc386bf,f6b03ce2-6680-4feb-8243-80fb5cde708a,Ecological niche modelling,1,,90c8670a-4b78-4a9d-adaa-cc21953bf8a2,active,WFS link to resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative2050/aquamaps_native2050_alpheus_crockeri.nc,,Eyestripe surgeonfish,,2017-09-21T14:34:28.114389,False
7eff5fd0-042c-4065-951d-7ad68ba9e3d1,c0423208-dcc6-4f9c-821b-eba1f5494b55,9ca3ff4b-9c67-40b3-a8d3-8335b0f6c379,AquaMaps,1,,994e3b9f-a69a-48df-8497-0b5bbe9ef05e,active,WFS link to resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative2050/aquamaps_native2050_anguilla_bengalensis_bengalensis.nc,,SpeciesDistribution,,2017-09-21T13:21:17.566471,False
f8d6af9d-3363-4966-b210-066bb131a267,b363904a-6dc1-4763-8bfc-bae699a19bcd,e0eb4f64-1987-4d1a-ad26-c924d6185e38,Ecological niche modelling,1,,1a517810-515a-4295-8159-6b9d1c80bda7,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=0ed08daf-8b1c-4847-a613-f1e0c1443f45,,Ecological niche modelling,,2017-09-23T16:49:31.948374,False
798861da-2c14-4394-8906-7235758b50fb,9abf6fa7-7034-4a71-8680-b31773eb633e,de0356b9-3908-4fe4-9d4d-0290fbdb5351,AquaMaps,1,,e6b49d61-fab4-4800-9120-b0c0246801c3,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=dfdcd540-a8a8-4944-8274-2d71963b9b51,,SpeciesDistribution,,2017-09-21T12:10:16.128168,False
55947dea-c0c2-4c81-b77a-572e51c79753,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,fae31ef5-c370-485d-83b8-46a5dc3bc4ea,AquaMaps Native,1,,d13080e0-a9d7-4499-83f4-e8fc6141141f,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=a7952218-936c-48a2-8c5f-b00d708439c4,,Snyder s moray,,2017-09-22T12:26:46.651782,False
cf36d889-2ea3-4c04-a7b8-f6d7e114b3cd,c9831898-9931-4570-a219-36acc6098bde,9811def8-6f48-43fa-905d-d849bdb79588,SpeciesDistribution,1,,6041b932-b668-4aec-96d5-c7196ebb1b8d,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=cdca08a0-acde-4c82-8f90-0d9fe85b6291,,SpeciesDistribution,,2017-10-14T01:16:25.880915,False
c570ae1e-41b0-4a9d-adbd-3bbc4b4f0710,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,58610e88-ed98-41bb-844e-d3f154e43669,AquaMaps,1,,9fdd0abf-dea2-414b-b520-9f0df2fe2657,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=d8bb7011-07bf-413a-8cf7-24a4ac53b816,,Panamic sergeant major,,2017-12-16T03:42:25.377321,False
52fc7190-7693-49eb-8596-e4efc4442bdb,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,017e0eb4-74ae-4cea-96f5-11eb61e23754,Ecological niche modelling,1,,cc70183f-63a0-4b0b-aaeb-73072c7a5612,active,Unnamed resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative/aquamaps_native_acanthopagrus_australis.nc,,NetCDF,,2017-09-22T08:18:59.151749,False
3eb019ad-dc89-4e02-aa58-c023b13fbf1f,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,820ae0e9-1868-4fa7-b5a4-0949ada9c227,Ecological niche modelling,1,,7d3cb11b-a11b-489e-bddc-87d531a3d118,active,Unnamed resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative2050/aquamaps_native2050_anchoa_walkeri.nc,,AquaMaps Native,,2017-12-16T07:24:01.959823,False
76b50ce1-ee4b-468e-bbca-6e512584ae7c,6df02337-ff28-49b0-850a-cba088908c8a,34c5046e-ff09-4568-bd6d-14344e0a6f33,AquaMaps,1,,8cb7abe1-b427-44e2-85d2-51a490c42709,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=a340feaa-377f-4bb8-bde3-ead25975989d,,Ecological niche modelling,,2017-12-16T01:44:51.647980,False
2bea5ac9-3305-4f67-85c2-3ff84dfaf8d2,c4418477-a9f9-4340-a417-9a16364cc98e,52cac58a-cbaf-4461-bafb-43b44e68532e,Ecological niche modelling,1,,2164afce-fee6-4a11-a436-0e7994ef20c4,active,WFS link to resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative2050/aquamaps_native2050_ahliesaurus_berryi.nc,,NetCDF,,2017-09-23T15:10:52.491827,False
cac6f782-3e0b-450b-adb9-e55da86c3224,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,9190cd8c-6f73-44c5-9b0f-7ad94ebb85e8,Ecological niche modelling,1,,87a8b70a-4fa2-4b13-8e7f-50c2835bf376,active,WFS link to resource,active,http://thredds.d4science.org/thredds/dodsC/public/netcdf/AquamapsNative2050/aquamaps_native2050_anchoa_argentivittata.nc,,NetCDF,,2017-09-22T08:22:55.705416,False
dc187d7f-acbe-4161-b611-2a9dda859f39,8a861018-7519-4bfb-8196-a07625be9e72,cc3b6c43-6a32-4f84-89a5-3a364b8649dd,Ecological niche modelling,1,,df0547b0-3d5c-4afd-9aaf-857e663e612b,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=622aecac-4b88-4195-b8ff-39a5a4c82d9c,,Monrovia doctorfish,,2017-09-21T11:52:14.910202,False
e66e7f04-bcb5-435f-a9e4-98d4fd3a1c2d,95e3d2b7-1fb9-44bc-8db3-16780a5e35fe,fb157d41-3bc5-45b6-825f-6b70918fe52c,Ecological niche modelling,1,,94267f16-50d4-414a-8ba2-62b1331b18f3,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=1356d054-fc91-4572-9cac-2026f64cc67c,,Ecological niche modelling,,2017-09-23T04:07:28.025263,False
4b072e3a-511c-47a2-a6c3-91680911a049,cc108148-210f-46a6-bcd5-b27789f40525,964e9664-de74-4452-b2f3-bab32e446617,AquaMaps Native 2050,1,,154b3831-19bc-4987-af6d-94056367b5c8,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=e93f6f41-566f-42bb-9383-24cfb180b285,,SpeciesDistribution,,2017-09-19T13:30:50.210153,False
2bea266e-8502-415b-8201-3480a120ec82,c4418477-a9f9-4340-a417-9a16364cc98e,b75d9c2a-753d-479a-929e-f93aa8cfbabd,AquaMaps,1,,0faa62e1-36a5-4a51-aa0b-c8fb01ff568a,active,Unnamed resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=6b068e10-561e-4446-9b33-4edea0b096cf,,Ecological niche modelling,,2017-09-19T13:30:50.210150,False
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,AquaMaps,,,,,,active,,,Ecological niche modelling,,,
,09c7b8e2-282d-4cd9-87b8-d917fad9698e,,AquaMaps Native 2050,,,,,,active,,,AquaMaps Native,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,AquaMaps Native 2050,,,,,,active,,,NetCDF,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,Ecological niche modelling,,,,,,active,,,Malabar glassy perchlet,,,
,172d04b9-eb96-4684-a7e3-0cf40b2b8af4,,AquaMaps,,,,,,active,,,NetCDF,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Ecological niche modelling,,,,,,active,,,NetCDF,,,
,8eb17275-2233-4b15-915b-e6a651910ded,,Bandfish,,,,,,active,,,Ecological niche modelling,,,
,c4418477-a9f9-4340-a417-9a16364cc98e,,AquaMaps,,,,,,active,,,Ecological niche modelling,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,AquaMaps,,,,,,active,,,Slender tuna,,,
,c4418477-a9f9-4340-a417-9a16364cc98e,,AquaMaps Native 2050,,,,,,active,,,SpeciesDistribution,,,
,c6935ed7-7160-4b0d-aeeb-fd99449b8778,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,c4418477-a9f9-4340-a417-9a16364cc98e,,AquaMaps Native 2050,,,,,,active,,,SpeciesDistribution,,,
,a02b9260-835e-4bfb-a339-6f0c7aced6ca,,AquaMaps Native 2050,,,,,,active,,,SpeciesDistribution,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,AquaMaps,,,,,,active,,,SpeciesDistribution,,,
,95e3d2b7-1fb9-44bc-8db3-16780a5e35fe,,AquaMaps,,,,,,active,,,SpeciesDistribution,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,Ecological niche modelling,,,,,,active,,,Whitecheek surgeonfish,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,2e837a26-33ac-4b86-9cf0-95d4d6126ece,,Pacific mutton hamlet,,,,,,active,,,FAO,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Ecological niche modelling,,,,,,active,,,NetCDF,,,
,c4418477-a9f9-4340-a417-9a16364cc98e,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Ecological niche modelling,,,,,,active,,,Spotted head sargo,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Porkfish,,,,,,active,,,SpeciesDistribution,,,
,95e3d2b7-1fb9-44bc-8db3-16780a5e35fe,,SpeciesDistribution,,,,,,active,,,SpeciesDistribution,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,e6f711cd-e826-4180-b9b6-2017a8eb06b9,,DIVISION,,,,,,active,,,Probability Distribution,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,AquaMaps Native,,,,,,active,,,SpeciesDistribution,,,
,c5e29d4e-5814-4cb4-bc13-722f3fbbef4c,,Pighead prickleback,,,,,,active,,,SpeciesDistribution,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,SpeciesDistribution,,,,,,active,,,Threadfin bonefish,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,2d502919-7c54-4a96-8439-daf72b2a8bf3,,Flagtail shrimpgoby,,,,,,active,,,iMarine,,,
,c4418477-a9f9-4340-a417-9a16364cc98e,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,NetCDF,,,,,,active,,,Whitecheek surgeonfish,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,iMarine,,,,,,active,,,SpeciesDistribution,,,
,d1ac8ed6-e2ff-44be-8599-c990e30ab864,,Ecological niche modelling,,,,,,active,,,Probability Distribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Eyestripe surgeonfish,,,,,,active,,,NetCDF,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,SpeciesDistribution,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Ecological niche modelling,,,,,,active,,,Probability Distribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,SpeciesDistribution,,,,,,active,,,Probability Distribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Snyder s moray,,,,,,active,,,SpeciesDistribution,,,
,d21aea5e-9457-4d59-86a0-f92f974722cb,,SpeciesDistribution,,,,,,active,,,SpeciesDistribution,,,
,36b331c6-3554-4dda-a0b1-53ab8f535e60,,Panamic sergeant major,,,,,,active,,,Western wirrah,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,NetCDF,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,AquaMaps Native,,,,,,active,,,SpeciesDistribution,,,
,c60196c4-03fa-4a55-883c-70bc3947f115,,Ecological niche modelling,,,,,,active,,,NetCDF,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,NetCDF,,,,,,active,,,Probability Distribution,,,
,cb05ea44-4a01-4cd1-bb5e-e1f4f81c4cfe,,NetCDF,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Monrovia doctorfish,,,,,,active,,,Probability Distribution,,,
,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,,Ecological niche modelling,,,,,,active,,,Probability Distribution,,,
,1bb591b5-ea3a-44a9-914f-c847ac7b4f41,,SpeciesDistribution,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Ecological niche modelling,,,,,,active,,,SpeciesDistribution,,,
,5d538b61-99b5-48f1-8bdb-889122812c52,,AquaMaps Native,,,,,,active,,,Tomato clownfish,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,NetCDF,,,,,,active,,,Deep body anchovy,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Malabar glassy perchlet,,,,,,active,,,Ecological niche modelling,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,NetCDF,,,,,,active,,,AquaMaps,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,NetCDF,,,,,,active,,,Bengal sergeant,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Ecological niche modelling,,,,,,active,,,Bigeye cusk,,,
,a64183ee-6173-4a64-8537-6d8e9bb361cf,,Ecological niche modelling,,,,,,active,,,Ecological niche modelling,,,
,f0f0d400-533d-441d-8f7b-b2038c057488,,Slender tuna,,,,,,active,,,Ecological niche modelling,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,SpeciesDistribution,,,,,,active,,,Bluespotted mangrovegoby,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,fishery,,,,,,active,,,Area management restriction regulation zones and r,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,iMarine,,,,,,active,,,AquaMaps,,,
,37b68628-5b96-4fcc-91d2-6571b6dffcf2,,fisheries,,,,,,active,,,Ecological niche modelling,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Species Distribution Model,,,,,,active,,,Ecological niche modelling,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,squamose venus,,,,,,active,,,AquaMaps,,,
,6bdb1b4a-5194-40f0-9c38-c44aeaaec390,,f27d5c58-381c-46b9-81d1-10fc8f5e5a48,,,,,,active,,,Ecological niche modelling,,,
,3192b1ad-ceb3-4709-a8de-4cda8c3cad14,,angaria delphinus,,,,,,active,,,AquaMaps,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Species Distribution Model,,,,,,active,,,AquaMaps Native,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,alpheus crockeri,,,,,,active,,,SpeciesDistribution,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,anguilla bengalensis bengalensis,,,,,,active,,,AquaMaps,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,Species Distribution Model,,,,,,active,,,Ecological niche modelling,,,
,f99d1209-6615-44c4-ab62-58bfb61d033b,,anchoa walkeri,,,,,,active,,,Ecological niche modelling,,,
,547649f5-6a6f-4f0e-9c9d-cbd6207f3204,,ahliesaurus berryi,,,,,,active,,,AquaMaps,,,
,538e8738-e71d-4743-92ee-8a7f9892d831,,anchoa argentivittata,,,,,,active,,,Ecological niche modelling,,,
