is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anaitides Madeirensis Aquamaps Native Raster,,Result Product 45b9ecd9-8689-4d9f-b0b5-7e6a2b261df2,,,"This Anaitides Madeirensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anaitides-madeirensis-aquamaps-native-raster,,,,,,Classification,,anaitides-madeirensis-aquamaps-native-raster,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anaitides-madeirensis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aega deshaysiana,,Result Product 66f4edc8-363d-4971-b2cf-375f17db3823,,,"This Aega deshaysiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name aega-deshaysiana3,,,,,,Classification,,aega-deshaysiana3,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/aega-deshaysiana3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthopagrus schlegelii schlegelii,,Result Product 9367198a-b77e-4d2f-9727-ae619f5bda59,,,"This Acanthopagrus schlegelii schlegelii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 9367198a-b77e-4d2f-9727-ae619f5bda59,,,,,,Classification,,9367198a-b77e-4d2f-9727-ae619f5bda59,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9367198a-b77e-4d2f-9727-ae619f5bda59,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisotremus scapularis,,Result Product 23b12e6f-54a7-4837-87b7-5a984ea6ffa7,,,"This Anisotremus scapularis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anisotremus-scapularis3,,,,,,Classification,,anisotremus-scapularis3,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anisotremus-scapularis3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acetes chinensis,,Result Product a7df6275-879a-4ddf-aad7-ae01419d7482,,,"This Acetes chinensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier a7df6275-879a-4ddf-aad7-ae01419d7482,,,,,,Classification,,a7df6275-879a-4ddf-aad7-ae01419d7482,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a7df6275-879a-4ddf-aad7-ae01419d7482,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta antillarum,,Result Product 5376f43e-4344-4be5-af53-021b8e8f9c02,,,"This Ancylopsetta antillarum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 5376f43e-4344-4be5-af53-021b8e8f9c02,,,,,,Classification,,5376f43e-4344-4be5-af53-021b8e8f9c02,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5376f43e-4344-4be5-af53-021b8e8f9c02,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Annachlamys Flabellata Aquamaps Native Raster,,Result Product 833fca00-70f2-4df5-814e-0d1e1e245a65,,,"This Annachlamys Flabellata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier baba0a06-f2c5-46eb-b2f0-e6635d7b59ae,,,,,,Classification,,baba0a06-f2c5-46eb-b2f0-e6635d7b59ae,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/baba0a06-f2c5-46eb-b2f0-e6635d7b59ae,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acentrogobius Janthinopterus Aquamaps Native Raster,,Result Product 66ce9bdf-b700-4c89-9387-a83a10159eb9,,,"This Acentrogobius Janthinopterus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acentrogobius-janthinopterus-aquamaps-native-raster,,,,,,Classification,,acentrogobius-janthinopterus-aquamaps-native-raster,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/acentrogobius-janthinopterus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ampelisca brevicornis,,Result Product af27e471-9c49-4c2b-9e12-7d10d9a05569,,,"This Ampelisca brevicornis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name ampelisca-brevicornis1,,,,,,Classification,,ampelisca-brevicornis1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/ampelisca-brevicornis1,,
2017-12-22T19:25:27.844552,SimpleLinkEntity,Person,string,2099-12-31T23:59:59-01:00,amblycirrhitus pinos Aquamaps Native 2050 Raster,,Result Product 05307111-d836-4123-b882-cc97a22741a6,,,"This amblycirrhitus pinos Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 05307111-d836-4123-b882-cc97a22741a6,,,,,,Classification,,05307111-d836-4123-b882-cc97a22741a6,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/05307111-d836-4123-b882-cc97a22741a6,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphistichus argenteus,,Result Product aeb87348-9e3b-4573-88d3-d1aec84e6a1e,,,"This Amphistichus argenteus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier aeb87348-9e3b-4573-88d3-d1aec84e6a1e,,,,,,Classification,,aeb87348-9e3b-4573-88d3-d1aec84e6a1e,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/aeb87348-9e3b-4573-88d3-d1aec84e6a1e,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ablabys taenianotus,,Result Product 26d0d6c6-0619-43fc-8bfb-e2fba4095c0d,,,"This Ablabys taenianotus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 26d0d6c6-0619-43fc-8bfb-e2fba4095c0d,,,,,,Classification,,26d0d6c6-0619-43fc-8bfb-e2fba4095c0d,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/26d0d6c6-0619-43fc-8bfb-e2fba4095c0d,,
