is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,has_identifier_has_id_value,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_endDate,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,alectis ciliaris Aquamaps Native 2050 Raster,,Result Product efdf4910-6181-4048-a057-73688520ea3c,alectis-ciliaris-aquamaps-native-2050-raster,,"This alectis ciliaris Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name alectis-ciliaris-aquamaps-native-2050-raster,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alectis-ciliaris-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aldrovandia phalacra,,Result Product 7ffd3910-e706-4315-b4be-b3cf929eb95f,7ffd3910-e706-4315-b4be-b3cf929eb95f,,"This Aldrovandia phalacra Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 7ffd3910-e706-4315-b4be-b3cf929eb95f,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7ffd3910-e706-4315-b4be-b3cf929eb95f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anodontia edentula Aquamaps Native 2050 Raster,,Result Product fc91e335-56f0-4ebd-9deb-b2a21eca4558,6bd5e3d1-bc6a-461f-ae87-fd4d9c29a7a4,,"This anodontia edentula Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 6bd5e3d1-bc6a-461f-ae87-fd4d9c29a7a4,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6bd5e3d1-bc6a-461f-ae87-fd4d9c29a7a4,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyotrypauchen arctocephalus,,Result Product e76cf052-058c-4d2a-8593-8a58f01a821b,5de8be70-5228-44c2-9a5b-c5700a50c645,,"This Amblyotrypauchen arctocephalus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 5de8be70-5228-44c2-9a5b-c5700a50c645,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5de8be70-5228-44c2-9a5b-c5700a50c645,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alluroteuthis antarcticus,,Result Product 34c4b121-c77d-48ad-b029-b75db709bf27,34c4b121-c77d-48ad-b029-b75db709bf27,,"This Alluroteuthis antarcticus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 34c4b121-c77d-48ad-b029-b75db709bf27,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/34c4b121-c77d-48ad-b029-b75db709bf27,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus crockeri,,Result Product 74ed1892-3c44-486c-a836-6c935f16a7a9,3df83ac1-57b5-4296-8af1-1ea29d067204,,"This Alpheus crockeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 3df83ac1-57b5-4296-8af1-1ea29d067204,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3df83ac1-57b5-4296-8af1-1ea29d067204,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblygobius phalaena,,Result Product 258cab14-30b4-4178-af78-b4c5b6db02e5,258cab14-30b4-4178-af78-b4c5b6db02e5,,"This Amblygobius phalaena Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 258cab14-30b4-4178-af78-b4c5b6db02e5,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/258cab14-30b4-4178-af78-b4c5b6db02e5,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aetoplatea zonura,,Result Product 36aa0e36-c4f3-4ccf-8f49-dcccd3218f51,aetoplatea-zonura,,"This Aetoplatea zonura Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name aetoplatea-zonura,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/aetoplatea-zonura,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf declivifrons,,Result Product f1272a1c-b62c-42c7-b7f8-5adf83c368d2,abudefduf-declivifrons2,,"This Abudefduf declivifrons Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name abudefduf-declivifrons2,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-declivifrons2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aega antillensis,,Result Product 5fb0c327-ad27-4bc9-b44f-e2e138a4658e,5fb0c327-ad27-4bc9-b44f-e2e138a4658e,,"This Aega antillensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 5fb0c327-ad27-4bc9-b44f-e2e138a4658e,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5fb0c327-ad27-4bc9-b44f-e2e138a4658e,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphipholis squamata,,Result Product 7290b1e1-339f-4724-9463-1e07ac2a5f89,1d5ca2f0-9b9f-45a4-b300-34c2a5d24e43,,"This Amphipholis squamata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 1d5ca2f0-9b9f-45a4-b300-34c2a5d24e43,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1d5ca2f0-9b9f-45a4-b300-34c2a5d24e43,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyglyphidodon Aureus Aquamaps Native Raster,,Result Product cb11418e-4769-42a7-bbf3-8aef1b669edc,amblyglyphidodon-aureus-aquamaps-native-raster,,"This Amblyglyphidodon Aureus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amblyglyphidodon-aureus-aquamaps-native-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyglyphidodon-aureus-aquamaps-native-raster,,
