is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,has_identifier_has_id_value,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_endDate,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allenbatrachus reticulatus,,Result Product 33622056-198c-459e-b459-6dec8f03d085,33622056-198c-459e-b459-6dec8f03d085,,"This Allenbatrachus reticulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 33622056-198c-459e-b459-6dec8f03d085,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/33622056-198c-459e-b459-6dec8f03d085,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthohaustorius shoemakeri,,Result Product dfb2d9cb-dfb0-429a-aa13-20ccc62ef7d4,dfb2d9cb-dfb0-429a-aa13-20ccc62ef7d4,,"This Acanthohaustorius shoemakeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier dfb2d9cb-dfb0-429a-aa13-20ccc62ef7d4,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/dfb2d9cb-dfb0-429a-aa13-20ccc62ef7d4,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alloeocarpa incrustans,,Result Product 7af576ce-b0f3-4168-991e-0cef71022fcf,alloeocarpa-incrustans1,,"This Alloeocarpa incrustans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alloeocarpa-incrustans1,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alloeocarpa-incrustans1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alpheus paralcyone,,Result Product 8bb36e5d-d5b7-4ad4-86df-375794ac52cb,79ef6275-d634-430a-a998-160e6bed1a85,,"This Alpheus paralcyone Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 79ef6275-d634-430a-a998-160e6bed1a85,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/79ef6275-d634-430a-a998-160e6bed1a85,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anadara ferruginea,,Result Product efa19eac-e3f2-4290-b777-b26645c35912,anadara-ferruginea2,,"This Anadara ferruginea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anadara-ferruginea2,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anadara-ferruginea2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyglyphidodon leucogaster,,Result Product a3ac26a2-3bd9-4a39-9f42-5005e8221926,amblyglyphidodon-leucogaster1,,"This Amblyglyphidodon leucogaster Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name amblyglyphidodon-leucogaster1,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/amblyglyphidodon-leucogaster1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus Edamensis Aquamaps Native Raster,,Result Product 5371c1ef-5f5d-4141-ab8d-f412e7ca5e9d,alpheus-edamensis-aquamaps-native-raster,,"This Alpheus Edamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name alpheus-edamensis-aquamaps-native-raster,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-edamensis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abalistes stellatus,,Result Product 7b79a009-be67-4c54-a9cb-8e0f4a272394,8858d5c1-ddc1-4528-8119-9cdf371a6cc8,,"This Abalistes stellatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 8858d5c1-ddc1-4528-8119-9cdf371a6cc8,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8858d5c1-ddc1-4528-8119-9cdf371a6cc8,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amoya moloanus,,Result Product 569c36fd-ca4f-48a2-99e0-e9b61362a9c0,569c36fd-ca4f-48a2-99e0-e9b61362a9c0,,"This Amoya moloanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 569c36fd-ca4f-48a2-99e0-e9b61362a9c0,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/569c36fd-ca4f-48a2-99e0-e9b61362a9c0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion akindynos,,Result Product 2ef35548-d5ae-41fd-aaf6-e54809f5cf4b,2ef35548-d5ae-41fd-aaf6-e54809f5cf4b,,"This Amphiprion akindynos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 2ef35548-d5ae-41fd-aaf6-e54809f5cf4b,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2ef35548-d5ae-41fd-aaf6-e54809f5cf4b,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amphiprion sebae Aquamaps Native 2050 Raster,,Result Product 1d7e18c8-a229-4a4f-a347-5e7c3ac9375c,1d7e18c8-a229-4a4f-a347-5e7c3ac9375c,,"This amphiprion sebae Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 1d7e18c8-a229-4a4f-a347-5e7c3ac9375c,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1d7e18c8-a229-4a4f-a347-5e7c3ac9375c,,
2017-12-23T11:00:42.784130,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,ambiserrula jugosa Aquamaps Native 2050 Raster,,Result Product 46d211b5-4e32-4c31-8359-2f6fb49ebad4,ambiserrula-jugosa-aquamaps-native-2050-raster,,"This ambiserrula jugosa Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name ambiserrula-jugosa-aquamaps-native-2050-raster,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/ambiserrula-jugosa-aquamaps-native-2050-raster,,
