is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus mata,,Result Product a48b52be-ba3d-4253-8389-d376c4dd75ec,,,"This Acanthurus mata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthurus-mata3,,,,,,Classification,,acanthurus-mata3,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-mata3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses elegans,,Result Product 7570174d-669e-4281-ac2d-7b77d616847f,,,"This Anampses elegans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 7570174d-669e-4281-ac2d-7b77d616847f,,,,,,Classification,,7570174d-669e-4281-ac2d-7b77d616847f,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7570174d-669e-4281-ac2d-7b77d616847f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthaluteres Brownii Aquamaps Native Raster,,Result Product 09f46b6b-96ab-48c3-9b86-71c113f100c5,,,"This Acanthaluteres Brownii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier c010f4d0-173e-435b-8b92-cada14331881,,,,,,Classification,,c010f4d0-173e-435b-8b92-cada14331881,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c010f4d0-173e-435b-8b92-cada14331881,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anadara diluvii,,Result Product 3f639794-8f26-4661-b944-ba4577c53d5a,,,"This Anadara diluvii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 3f639794-8f26-4661-b944-ba4577c53d5a,,,,,,Classification,,3f639794-8f26-4661-b944-ba4577c53d5a,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3f639794-8f26-4661-b944-ba4577c53d5a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammothella appendiculata,,Result Product 511be4f3-ec9c-4d8e-949e-b32fee1c4902,,,"This Ammothella appendiculata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 511be4f3-ec9c-4d8e-949e-b32fee1c4902,,,,,,Classification,,511be4f3-ec9c-4d8e-949e-b32fee1c4902,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/511be4f3-ec9c-4d8e-949e-b32fee1c4902,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytes personatus,,Result Product 27f86529-df9f-4123-913a-7b66d537c506,,,"This Ammodytes personatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name ammodytes-personatus2,,,,,,Classification,,ammodytes-personatus2,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ammodytes-personatus2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus Leucopareius Aquamaps Native Raster,,Result Product 967cda76-06af-49b4-b6e6-f84bff701e1b,,,"This Acanthurus Leucopareius Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthurus-leucopareius-aquamaps-native-raster,,,,,,Classification,,acanthurus-leucopareius-aquamaps-native-raster,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-leucopareius-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amusium japonicum Aquamaps Native 2050 Raster,,Result Product ebf4bf85-291c-4f6f-912b-b0db214d3ac4,,,"This amusium japonicum Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amusium-japonicum-aquamaps-native-2050-raster,,,,,,Classification,,amusium-japonicum-aquamaps-native-2050-raster,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amusium-japonicum-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aggregate_Deposits,,Result Product c3e774eb-a008-4634-ac3e-5bbab41407da,,,"Marine aggregates comprise near-shore deposits of non-metallic detrital minerals and calcium carbonate.  They occur both on beaches and on deeper seabed areas and are principally mined for use in the construction industry.  Concentrated into their present occurrences by hydrodynamic processes, aggregates may have originally been deposited by mechanisms such as river or glacial deposition.",,,Result Product Revision Identifier 5f27e196-fc32-4df9-b0f8-cc7385e6664c,,,,,,Classification,,5f27e196-fc32-4df9-b0f8-cc7385e6664c,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5f27e196-fc32-4df9-b0f8-cc7385e6664c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla bicolor bicolor,,Result Product 61973f9b-5d83-4215-8f24-f7e4023b5085,,,"This Anguilla bicolor bicolor Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 61973f9b-5d83-4215-8f24-f7e4023b5085,,,,,,Classification,,61973f9b-5d83-4215-8f24-f7e4023b5085,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/61973f9b-5d83-4215-8f24-f7e4023b5085,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aldrichetta forsteri,,Result Product cb9e6520-a572-4723-b5ce-a18f96b64498,,,"This Aldrichetta forsteri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 98546e0e-a75e-43e7-aa57-a2663189c6fc,,,,,,Classification,,98546e0e-a75e-43e7-aa57-a2663189c6fc,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/98546e0e-a75e-43e7-aa57-a2663189c6fc,,
